,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
1226,603.0,1,2.5,1,3,0,35.0,0.7,126.0,3,16,692,1057,3703.0,13,1,9,0,0,1
1227,1426.0,1,2.5,0,2,1,55.0,0.4,109.0,1,7,777,1032,2562.0,5,1,3,1,0,0
1228,1820.0,1,1.7,1,0,1,64.0,0.6,161.0,1,3,1157,1951,574.0,10,2,18,1,1,0
1229,1215.0,0,1.0,0,4,0,16.0,0.1,130.0,4,8,454,1473,2632.0,7,1,15,0,0,1
1230,697.0,0,2.7,1,5,1,20.0,0.4,173.0,2,6,478,1477,259.0,12,6,4,1,1,1
1231,717.0,1,0.5,1,4,0,10.0,0.6,198.0,1,5,217,1106,688.0,10,7,15,0,1,0
1232,1348.0,1,2.0,1,5,0,36.0,0.3,145.0,6,6,468,741,2554.0,19,1,12,0,1,0
1233,1164.0,1,2.6,1,0,0,61.0,0.3,88.0,1,6,1107,1656,3859.0,11,10,17,0,1,0
1234,578.0,1,0.5,0,9,1,62.0,0.3,170.0,5,13,626,1134,2977.0,15,12,5,1,1,1
1235,1971.0,1,0.5,1,0,0,40.0,0.3,186.0,7,19,485,922,571.0,8,7,17,1,1,0
1236,1794.0,1,0.5,1,5,1,55.0,0.5,86.0,7,7,43,627,402.0,14,7,14,1,0,1
1237,1558.0,1,2.5,0,2,1,32.0,0.1,114.0,5,3,322,1385,878.0,16,5,17,1,1,1
1238,1597.0,1,0.9,0,4,1,4.0,0.5,85.0,1,19,880,1145,2130.0,8,3,15,1,1,0
1239,1240.0,0,1.6,0,0,0,39.0,0.1,146.0,2,9,1511,1756,3260.0,13,1,17,0,0,1
1240,1994.0,1,0.8,1,2,1,7.0,0.6,88.0,8,4,667,711,454.0,11,8,6,1,1,0
1241,1221.0,0,2.3,0,7,1,35.0,0.4,152.0,7,19,765,1899,2638.0,19,16,14,1,1,1
1242,989.0,1,1.6,1,11,1,24.0,0.6,156.0,8,17,614,679,2819.0,16,13,5,1,0,1
1243,1180.0,1,1.2,0,5,1,50.0,1.0,144.0,4,20,925,1252,1464.0,7,3,20,1,1,1
1244,718.0,0,2.8,0,10,0,59.0,0.8,113.0,6,13,1185,1387,1824.0,11,9,3,1,1,0
1245,1670.0,1,1.6,1,0,0,47.0,0.8,139.0,8,15,1706,1886,876.0,16,0,5,1,1,0
1246,534.0,1,2.5,0,1,1,21.0,0.3,164.0,7,9,347,1477,2706.0,7,5,18,1,1,0
1247,1566.0,1,0.5,1,0,0,20.0,0.5,126.0,2,0,1603,1930,659.0,14,9,13,1,1,1
1248,1935.0,0,0.5,0,0,1,29.0,0.6,124.0,5,9,806,860,455.0,9,2,6,1,0,1
1249,504.0,1,2.8,1,2,0,54.0,0.4,163.0,2,10,1207,1539,2378.0,17,11,2,1,0,0
1250,913.0,0,1.7,1,1,1,41.0,0.3,103.0,1,14,431,1144,2278.0,15,3,18,1,1,0
1251,1317.0,0,1.8,1,2,0,43.0,0.5,113.0,5,3,179,613,3436.0,16,13,5,0,1,1
1252,917.0,1,0.5,0,1,1,31.0,0.5,88.0,6,2,423,909,3424.0,19,2,13,1,1,0
1253,712.0,0,2.5,1,1,0,49.0,0.6,99.0,6,3,1131,1743,401.0,5,0,10,1,0,1
1254,1083.0,0,1.0,0,6,0,52.0,0.9,126.0,2,20,925,1469,681.0,19,18,19,1,1,1
1255,1039.0,0,0.6,0,5,1,6.0,0.1,136.0,6,8,62,544,3212.0,15,7,7,1,0,1
1256,1747.0,0,0.5,0,4,0,13.0,0.7,185.0,6,12,800,873,3105.0,7,1,10,1,0,0
1257,1449.0,1,0.5,1,0,0,52.0,0.6,105.0,6,0,211,947,2036.0,5,1,10,0,1,0
1258,1872.0,1,0.5,1,14,0,49.0,0.2,139.0,7,18,81,1389,3153.0,16,15,5,1,1,0
1259,1796.0,0,1.6,1,5,0,7.0,0.1,101.0,4,6,667,798,1642.0,9,4,3,0,1,1
1260,1097.0,0,1.4,0,0,0,60.0,0.8,181.0,1,17,405,519,509.0,15,12,12,1,0,0
1261,1225.0,0,0.5,1,1,1,20.0,0.8,172.0,8,10,678,1676,3465.0,16,11,6,1,1,0
1262,1433.0,1,2.3,0,8,1,27.0,0.9,153.0,7,12,1619,1651,3900.0,18,16,2,1,0,1
1263,740.0,0,1.8,0,1,0,12.0,0.2,123.0,1,11,935,1147,1105.0,7,6,19,0,1,1
1264,676.0,0,2.2,0,1,1,39.0,0.2,84.0,1,5,864,1011,2064.0,13,7,6,1,0,0
1265,503.0,1,1.8,1,1,1,13.0,0.7,131.0,1,4,1495,1688,3117.0,19,6,9,1,0,1
1266,1020.0,0,1.5,0,13,1,7.0,0.7,96.0,3,18,870,1613,1142.0,13,9,8,1,0,1
1267,896.0,0,1.0,1,3,1,4.0,0.3,111.0,1,4,1379,1469,1060.0,12,10,4,1,1,1
1268,1824.0,1,0.8,0,4,1,19.0,0.9,143.0,2,5,1055,1738,2381.0,14,1,5,1,0,0
1269,1512.0,0,0.6,1,1,1,54.0,0.4,134.0,3,2,220,1838,3366.0,7,3,11,1,0,1
1270,1053.0,0,2.9,0,7,0,42.0,0.9,126.0,6,17,419,1261,1339.0,17,0,14,0,0,1
1271,1944.0,1,1.8,1,0,1,31.0,0.8,87.0,4,10,1111,1362,2560.0,7,3,8,1,0,0
1272,1174.0,0,0.7,1,1,1,25.0,0.8,91.0,2,8,1097,1461,285.0,19,7,3,1,0,1
1273,627.0,1,1.6,1,3,1,12.0,0.2,131.0,7,17,447,819,2476.0,17,1,10,1,0,0
1274,1602.0,0,2.7,0,4,1,46.0,0.6,118.0,1,5,273,1062,1862.0,16,9,2,1,0,1
1275,1733.0,1,1.5,1,4,1,6.0,0.9,170.0,1,15,590,997,3488.0,6,4,10,1,1,1
1276,586.0,0,1.4,1,10,1,8.0,0.5,142.0,8,14,116,598,3178.0,9,7,10,1,0,1
1277,1528.0,0,2.4,0,2,0,37.0,0.2,156.0,8,3,306,564,733.0,15,0,14,1,1,0
1278,875.0,0,0.7,0,2,0,23.0,0.1,110.0,7,7,300,1316,756.0,14,5,6,0,0,0
1279,1602.0,0,0.6,0,12,0,58.0,0.4,170.0,1,13,1259,1746,3622.0,17,2,17,0,1,1
1280,1426.0,0,1.6,0,4,1,12.0,0.7,174.0,5,16,1573,1694,1277.0,14,9,5,1,0,0
1281,1370.0,0,1.4,0,5,1,6.0,0.2,158.0,6,8,1392,1783,3703.0,13,10,11,1,1,0
1282,609.0,1,0.5,0,4,1,10.0,0.1,81.0,6,6,113,1524,1905.0,16,3,18,1,1,1
1283,840.0,0,1.2,1,5,1,15.0,0.3,178.0,6,8,526,1728,2636.0,12,2,6,1,1,0
1284,991.0,0,2.0,0,2,1,12.0,0.3,158.0,5,6,1209,1678,2014.0,11,9,10,1,0,0
1285,1724.0,1,1.8,0,0,1,9.0,0.8,100.0,2,1,655,828,3056.0,18,16,6,1,0,0
1286,584.0,1,1.8,0,0,1,19.0,0.3,168.0,3,0,1123,1622,465.0,12,8,4,1,1,0
1287,860.0,1,1.3,1,1,1,49.0,0.7,141.0,6,13,692,979,3869.0,16,14,20,1,1,1
1288,1541.0,1,2.8,1,10,1,28.0,0.2,165.0,5,15,796,1052,1108.0,12,1,7,1,0,1
1289,615.0,1,0.5,1,7,0,58.0,0.5,130.0,5,8,1021,1958,1906.0,14,5,5,1,0,0
1290,912.0,1,2.8,1,6,1,46.0,0.4,84.0,4,11,995,1310,851.0,8,4,4,1,1,1
1291,1278.0,1,1.2,0,10,1,60.0,0.6,172.0,7,14,1244,1504,3142.0,11,4,19,1,0,1
1292,1365.0,0,0.6,0,0,1,31.0,0.3,125.0,4,0,293,970,1300.0,14,7,13,1,0,1
1293,1702.0,0,1.0,0,7,0,36.0,0.1,177.0,5,9,1240,1931,1430.0,8,6,10,0,0,0
1294,589.0,1,0.5,0,1,1,59.0,0.7,146.0,8,4,759,1858,362.0,16,10,6,1,1,1
1295,1347.0,0,1.5,1,10,0,56.0,0.3,95.0,1,19,398,1528,2456.0,13,0,13,1,1,1
1296,1644.0,0,2.8,0,0,1,44.0,1.0,137.0,8,0,358,791,2360.0,7,4,19,1,0,0
1297,956.0,0,1.9,1,1,0,42.0,0.1,133.0,7,11,403,1614,3700.0,10,0,7,1,1,0
1298,1089.0,0,1.4,1,10,0,2.0,0.1,153.0,7,20,211,1409,2620.0,7,5,13,1,0,0
1299,871.0,0,0.6,0,2,0,52.0,0.1,178.0,3,3,194,1437,437.0,14,7,17,1,0,0
1300,664.0,0,1.5,0,5,1,6.0,0.9,164.0,2,19,1076,1472,3774.0,11,5,18,1,0,0
1301,1874.0,1,0.6,0,1,0,19.0,0.8,192.0,2,9,1238,1418,1218.0,15,10,17,0,1,0
1302,1928.0,0,2.6,0,5,0,5.0,0.8,162.0,5,16,229,1004,696.0,14,12,15,1,1,1
1303,888.0,0,2.6,1,2,1,33.0,0.4,198.0,2,17,327,1683,3407.0,12,1,20,1,0,0
1304,1077.0,1,1.7,1,1,0,58.0,0.8,86.0,7,13,135,1892,3902.0,9,3,3,1,0,0
1305,1023.0,1,2.3,1,5,1,30.0,0.2,80.0,8,7,5,1744,2086.0,10,0,19,1,1,1
1306,1426.0,1,0.8,0,2,1,42.0,0.6,84.0,3,10,715,1163,1356.0,15,9,16,1,0,1
1307,831.0,0,1.7,1,7,1,26.0,0.7,177.0,5,11,511,621,1704.0,6,5,20,1,1,1
1308,1496.0,1,1.3,1,0,1,6.0,0.5,85.0,3,9,549,1383,3571.0,16,1,11,1,1,1
1309,1433.0,1,2.3,0,2,1,5.0,0.1,129.0,5,11,420,784,2132.0,18,15,19,1,0,1
1310,1095.0,1,2.6,1,0,1,44.0,0.7,103.0,4,5,838,1066,3209.0,13,11,8,1,1,1
1311,643.0,1,0.7,1,3,1,23.0,0.8,156.0,1,9,314,1400,2096.0,13,6,2,1,0,0
1312,1142.0,1,1.1,0,0,1,6.0,0.5,198.0,4,0,739,1766,1273.0,19,0,6,1,0,0
1313,730.0,1,0.5,1,3,1,27.0,0.1,112.0,5,10,62,846,3623.0,9,4,15,1,1,0
1314,1901.0,1,0.5,0,5,1,41.0,0.6,131.0,2,17,3,1662,368.0,5,1,12,1,0,0
1315,1510.0,0,0.6,1,1,0,32.0,0.7,135.0,3,8,963,1520,854.0,8,2,10,1,0,1
1316,1924.0,0,2.6,0,0,1,59.0,0.9,136.0,6,0,1438,1923,3646.0,10,9,16,1,0,1
1317,1825.0,0,1.1,1,13,1,17.0,0.1,157.0,4,18,1621,1773,3130.0,12,4,2,1,0,1
1318,1275.0,1,0.5,1,3,1,5.0,0.2,152.0,1,9,19,501,3784.0,13,4,4,1,1,0
1319,987.0,1,2.3,0,9,0,17.0,0.8,124.0,7,17,887,1274,3885.0,11,0,14,1,1,0
1320,1538.0,1,2.3,0,6,1,13.0,0.2,121.0,7,7,567,986,1494.0,18,10,12,1,1,1
1321,1965.0,1,0.5,0,4,1,29.0,0.5,149.0,5,13,584,676,2973.0,11,1,20,1,1,1
1322,808.0,0,1.9,0,7,0,20.0,0.8,185.0,6,14,496,974,1471.0,13,4,11,0,1,0
1323,712.0,0,0.5,0,6,0,27.0,0.5,86.0,2,11,1245,1309,2001.0,11,10,12,1,1,1
1324,1507.0,1,0.9,1,0,1,42.0,0.4,123.0,5,0,682,888,1486.0,15,3,19,1,0,0
1325,912.0,0,0.7,0,3,0,47.0,0.9,182.0,3,6,724,794,1321.0,7,2,6,0,1,1
1326,769.0,1,1.2,0,2,0,17.0,0.1,95.0,8,4,1384,1454,1877.0,18,2,11,0,0,1
1327,948.0,0,2.3,0,14,0,22.0,0.1,173.0,5,20,257,1654,3499.0,11,7,19,1,1,1
1328,507.0,1,1.9,1,0,1,39.0,0.7,142.0,1,0,17,1084,2124.0,6,0,12,1,1,0
1329,1384.0,1,2.8,1,15,0,60.0,0.1,82.0,3,18,983,1210,1221.0,18,12,15,1,0,1
1330,1766.0,1,1.3,0,1,0,29.0,0.5,194.0,8,20,439,1306,2316.0,19,2,6,0,0,1
1331,1407.0,0,1.8,1,5,1,16.0,0.2,170.0,4,6,925,1206,1068.0,6,0,8,1,1,0
1332,614.0,0,2.9,1,3,1,24.0,0.2,94.0,4,7,409,603,1930.0,13,12,4,1,0,1
1333,1972.0,0,2.9,0,9,0,14.0,0.4,196.0,7,18,293,952,1316.0,8,1,8,1,1,0
1334,1039.0,0,0.5,1,8,0,47.0,0.2,130.0,8,9,384,1878,1742.0,18,12,15,1,0,0
1335,511.0,1,3.0,1,5,1,34.0,0.9,125.0,8,13,149,1285,3265.0,14,7,14,1,0,0
1336,1811.0,1,2.5,0,4,1,5.0,0.6,98.0,4,16,447,568,2700.0,13,7,8,1,1,1
1337,1159.0,0,1.5,0,3,0,36.0,0.4,104.0,4,8,717,1206,2115.0,8,7,18,0,0,0
1338,1848.0,0,1.3,1,7,0,12.0,0.1,178.0,2,19,195,533,3915.0,9,7,8,0,0,1
1339,1988.0,1,0.5,0,0,1,16.0,0.1,94.0,8,1,153,696,3144.0,16,2,14,1,0,0
1340,1469.0,0,0.5,0,3,1,58.0,0.5,150.0,7,8,1699,1850,1571.0,17,16,2,1,0,0
1341,1423.0,0,0.6,0,12,0,44.0,0.8,131.0,5,13,501,640,2253.0,10,8,9,0,0,0
1342,1974.0,0,0.5,1,9,0,10.0,0.8,145.0,6,12,530,1496,1433.0,6,1,17,0,0,0
1343,835.0,0,0.8,1,2,1,42.0,0.8,128.0,5,18,396,1378,2583.0,15,2,13,1,1,1
1344,1429.0,0,0.6,0,8,0,42.0,0.9,151.0,5,9,670,1552,1817.0,6,1,16,1,0,0
1345,947.0,1,0.5,0,1,1,51.0,0.1,144.0,2,15,193,887,2915.0,17,1,6,1,1,1
1346,1446.0,1,2.8,1,0,1,18.0,0.3,178.0,8,1,351,1769,3340.0,8,0,16,1,1,1
1347,1332.0,0,1.3,1,5,1,7.0,0.8,168.0,7,19,846,855,2790.0,19,11,10,1,1,0
1348,1498.0,1,1.2,1,0,1,14.0,0.1,191.0,4,1,111,1167,577.0,14,12,12,1,1,0
1349,1576.0,1,0.9,1,0,1,14.0,0.4,173.0,2,4,1213,1386,3220.0,17,2,6,1,1,0
1350,1398.0,0,1.6,1,8,1,26.0,0.8,150.0,1,12,755,1284,3488.0,14,3,11,1,1,0
1351,1885.0,0,2.4,1,12,1,14.0,0.6,92.0,4,15,1406,1517,1277.0,9,6,16,1,0,1
1352,798.0,1,0.5,1,7,0,2.0,0.8,148.0,2,15,497,627,3593.0,14,9,3,0,1,0
1353,1436.0,0,2.5,1,0,1,42.0,0.9,124.0,8,1,1826,1836,2736.0,12,5,19,1,1,0
1354,1998.0,1,1.2,0,8,0,31.0,0.6,196.0,8,19,50,1356,2311.0,17,9,18,1,1,0
1355,1321.0,1,1.3,0,0,1,63.0,0.4,109.0,8,9,817,941,1464.0,7,6,16,1,1,1
1356,1021.0,0,1.3,0,7,0,9.0,0.7,192.0,2,12,901,1793,1355.0,6,1,14,1,1,0
1357,1339.0,1,2.3,1,0,0,40.0,0.1,123.0,2,1,212,1269,2382.0,6,4,7,1,0,1
1358,1210.0,1,1.6,1,9,0,57.0,0.5,111.0,4,20,329,1039,1886.0,16,0,17,1,0,1
1359,1949.0,1,0.5,1,2,1,31.0,0.1,145.0,5,9,837,1182,832.0,7,3,19,1,0,0
1360,882.0,0,0.7,1,9,1,28.0,0.2,151.0,6,16,248,884,751.0,19,11,8,1,0,1
1361,1549.0,1,1.5,1,0,1,27.0,0.4,113.0,5,7,632,1162,436.0,10,8,11,1,0,0
1362,1991.0,0,2.2,1,1,1,42.0,0.7,82.0,1,13,366,613,722.0,6,5,10,1,1,0
1363,796.0,0,0.5,0,2,0,12.0,0.5,114.0,1,8,174,518,1075.0,7,3,2,0,1,0
1364,1012.0,0,0.5,1,4,0,39.0,0.1,161.0,4,6,882,1195,2802.0,8,0,10,1,1,0
1365,1318.0,0,1.9,1,0,1,11.0,0.8,188.0,2,15,688,1591,1780.0,12,10,2,1,0,0
1366,1708.0,0,0.8,0,8,1,14.0,0.9,197.0,4,16,263,1345,1247.0,19,16,16,1,0,0
1367,598.0,1,0.8,1,8,1,62.0,0.1,117.0,8,9,118,764,3066.0,11,2,19,1,1,0
1368,541.0,1,2.3,0,4,0,51.0,0.4,200.0,8,17,1012,1226,403.0,11,2,12,0,0,0
1369,818.0,0,0.5,1,2,1,23.0,0.2,192.0,5,17,586,1552,2518.0,19,12,3,1,1,0
1370,1414.0,0,0.5,0,0,1,15.0,0.8,168.0,2,0,294,1233,1069.0,18,6,14,1,0,0
1371,601.0,1,1.7,1,3,1,6.0,0.8,169.0,4,11,818,1827,2651.0,14,8,9,1,0,1
1372,561.0,1,2.8,1,2,1,40.0,0.1,99.0,7,6,426,865,2974.0,15,12,19,1,0,1
1373,1616.0,1,2.3,1,3,0,52.0,0.1,100.0,5,8,151,1133,657.0,7,3,2,1,1,0
1374,1263.0,1,1.4,1,1,1,32.0,0.4,103.0,2,2,409,644,3372.0,18,13,10,1,1,0
1375,1604.0,1,1.9,1,0,1,63.0,0.6,93.0,5,2,641,1156,1464.0,15,9,20,1,1,0
1376,539.0,0,2.0,1,1,0,24.0,0.5,86.0,4,2,958,967,1326.0,7,4,3,1,1,0
1377,1071.0,0,2.6,0,0,0,49.0,0.3,199.0,4,5,1328,1970,3393.0,6,5,7,1,0,0
1378,826.0,0,0.5,1,0,1,57.0,0.5,135.0,2,0,354,530,323.0,17,3,7,1,0,1
1379,771.0,0,2.9,0,2,0,62.0,0.7,106.0,1,8,1709,1781,1628.0,9,3,6,0,1,0
1380,1811.0,0,2.9,0,0,0,33.0,0.2,132.0,8,2,1099,1553,2610.0,8,3,13,1,1,0
1381,1842.0,1,2.2,1,7,0,56.0,0.4,179.0,4,10,783,1227,3721.0,16,11,4,0,1,1
1382,1420.0,0,2.8,1,1,0,50.0,0.1,100.0,8,8,194,1393,763.0,17,1,17,0,1,1
1383,1763.0,0,0.5,1,12,0,10.0,0.2,184.0,3,19,238,1893,792.0,17,12,13,1,0,1
1384,1163.0,1,1.9,0,6,0,2.0,0.9,133.0,5,20,919,1076,1568.0,14,0,19,1,0,0
1385,1805.0,1,0.5,0,0,0,29.0,0.2,182.0,4,2,758,891,1276.0,19,4,17,0,1,0
1386,610.0,1,1.6,1,9,0,52.0,0.4,90.0,4,19,1039,1273,3472.0,10,4,12,1,1,1
1387,1533.0,1,1.1,1,18,1,17.0,0.3,160.0,4,20,1054,1393,2520.0,8,2,11,1,0,1
1388,1924.0,0,0.5,0,3,1,63.0,0.3,111.0,2,10,122,686,3423.0,13,3,19,1,0,0
1389,1801.0,0,0.5,1,6,0,52.0,0.9,120.0,6,10,100,1708,258.0,14,8,9,1,0,0
1390,1726.0,1,1.9,0,1,1,42.0,0.6,106.0,5,3,1221,1804,1868.0,16,7,6,1,0,0
1391,794.0,0,2.5,1,15,0,14.0,0.6,197.0,3,19,312,1376,2171.0,19,8,18,0,0,1
1392,1686.0,1,0.5,1,4,0,28.0,0.8,182.0,5,8,599,1073,780.0,11,10,5,0,0,0
1393,1444.0,1,2.1,1,0,0,6.0,0.9,103.0,1,1,1274,1340,712.0,17,5,10,0,0,0
1394,1004.0,0,1.6,1,0,1,30.0,1.0,160.0,8,1,62,581,1012.0,7,4,13,1,1,1
1395,1242.0,1,2.4,0,8,0,28.0,0.2,166.0,4,9,315,1796,318.0,11,10,19,1,0,0
1396,539.0,0,1.5,0,6,1,26.0,0.2,137.0,6,8,1123,1709,3948.0,18,11,15,1,1,1
1397,717.0,0,1.1,1,2,1,14.0,0.1,99.0,8,6,1878,1981,629.0,16,15,20,1,0,0
1398,1540.0,0,0.7,1,0,1,32.0,0.1,157.0,7,1,318,831,1161.0,11,8,5,1,0,0
1399,672.0,0,0.5,0,7,1,35.0,0.1,99.0,8,17,574,1267,1403.0,16,7,6,1,0,0
1400,1325.0,1,0.5,0,0,1,13.0,1.0,133.0,4,8,1353,1915,3707.0,19,3,18,1,1,0
1401,950.0,0,0.5,0,6,1,55.0,0.1,124.0,8,7,86,1681,1305.0,6,5,4,1,0,1
1402,948.0,0,1.5,1,6,0,18.0,0.3,119.0,4,7,340,1728,2926.0,17,13,9,1,1,1
1403,1328.0,1,0.5,0,5,1,27.0,0.3,144.0,3,18,602,1156,2674.0,7,2,5,1,0,1
1404,1447.0,0,0.5,0,3,0,40.0,0.7,184.0,2,5,963,1062,471.0,8,4,20,0,0,1
1405,1973.0,1,0.5,1,3,0,21.0,0.8,95.0,8,7,127,507,1724.0,12,10,8,0,0,1
1406,1731.0,1,2.3,1,18,0,60.0,0.5,171.0,4,20,142,1039,1220.0,9,3,20,0,1,0
1407,1617.0,0,1.5,0,1,1,63.0,0.7,111.0,2,10,274,1079,2754.0,19,10,8,1,1,1
1408,1791.0,1,0.5,1,1,1,33.0,0.5,110.0,5,4,371,682,594.0,17,8,16,1,0,1
1409,851.0,0,2.3,1,7,1,54.0,1.0,101.0,2,9,788,1007,1005.0,12,2,14,1,0,1
1410,856.0,0,1.9,1,0,1,14.0,0.6,115.0,1,7,395,1027,2439.0,6,3,12,1,1,1
1411,714.0,1,0.5,0,1,0,30.0,0.3,145.0,4,2,643,1527,2302.0,12,10,10,0,1,1
1412,951.0,0,0.5,0,6,1,15.0,0.6,81.0,2,17,854,935,1083.0,16,11,16,1,1,0
1413,1303.0,1,2.1,0,6,1,10.0,0.4,109.0,8,15,1335,1873,2219.0,9,3,15,1,1,1
1414,1550.0,1,2.7,0,2,0,32.0,0.1,126.0,7,5,1541,1619,1571.0,12,3,14,0,0,0
1415,1759.0,1,1.4,0,10,1,15.0,0.4,101.0,4,13,382,1163,2107.0,18,5,16,1,1,0
1416,1448.0,0,0.5,1,18,0,2.0,0.2,100.0,5,19,846,1144,593.0,9,4,18,1,1,1
1417,1987.0,1,1.9,0,0,0,50.0,0.7,119.0,8,18,960,1925,857.0,12,4,6,1,1,0
1418,908.0,0,2.1,0,1,0,44.0,0.6,95.0,5,2,154,941,3518.0,16,12,7,1,1,1
1419,820.0,0,0.5,1,2,0,58.0,0.3,160.0,4,4,468,694,1284.0,17,7,17,0,0,1
1420,904.0,0,2.7,1,4,0,19.0,0.6,147.0,6,7,1094,1496,545.0,19,18,16,0,0,0
1421,667.0,0,1.3,1,4,1,6.0,0.1,149.0,6,10,272,870,3566.0,9,5,12,1,0,1
1422,1109.0,0,2.1,0,1,0,34.0,0.1,173.0,1,4,165,1103,2821.0,13,5,17,1,0,1
1423,1333.0,0,1.4,0,3,1,59.0,0.7,183.0,7,5,394,1301,3442.0,18,16,5,1,1,0
1424,1352.0,0,2.4,0,5,1,6.0,0.9,92.0,6,9,629,1299,1309.0,12,1,14,1,0,0
1425,1600.0,0,2.5,1,1,0,19.0,0.6,88.0,6,9,831,1713,1179.0,10,3,18,0,0,1
1426,1454.0,0,1.4,1,8,0,37.0,0.8,80.0,8,20,903,910,1713.0,16,0,19,0,0,0
1427,1489.0,0,2.1,1,0,0,9.0,0.4,169.0,3,1,923,1759,1663.0,9,3,14,1,0,1
1428,1823.0,0,2.8,1,11,0,10.0,0.6,81.0,8,19,362,1250,1812.0,5,0,19,1,1,1
1429,1581.0,1,1.0,0,9,0,41.0,0.4,172.0,4,19,693,850,1384.0,19,9,2,0,1,1
1430,1672.0,1,1.7,1,1,1,44.0,0.5,172.0,8,4,1250,1435,1348.0,11,6,7,1,1,1
1431,1283.0,1,0.7,1,0,1,27.0,0.2,80.0,4,6,1135,1923,3957.0,17,15,6,1,0,0
1432,630.0,0,2.0,0,9,1,14.0,0.5,180.0,8,13,66,1448,1212.0,12,8,12,1,0,0
1433,659.0,0,2.2,0,0,1,24.0,0.7,151.0,8,2,924,1877,3925.0,8,1,10,1,1,1
1434,1811.0,1,0.5,1,0,0,32.0,1.0,115.0,6,0,204,1132,348.0,17,11,18,1,0,1
1435,688.0,1,2.5,0,9,0,40.0,0.2,109.0,5,20,376,1957,1382.0,12,7,8,0,1,0
1436,514.0,1,2.9,1,5,0,18.0,0.7,141.0,2,8,1083,1492,980.0,13,7,16,0,0,1
1437,1933.0,0,2.8,1,1,0,16.0,0.5,154.0,3,9,229,1473,838.0,14,2,18,0,1,0
1438,915.0,0,2.0,0,8,1,31.0,0.3,91.0,3,20,875,1316,378.0,11,6,9,1,1,0
1439,1006.0,0,2.2,1,4,1,22.0,0.8,135.0,4,8,35,991,909.0,18,4,7,1,0,1
1440,1134.0,1,0.9,0,2,1,13.0,0.4,92.0,4,19,18,903,3632.0,17,8,19,1,1,0
1441,599.0,1,2.9,0,0,1,64.0,0.3,186.0,8,1,103,646,3396.0,5,3,7,1,0,0
1442,973.0,0,0.5,1,5,0,53.0,0.5,196.0,5,7,105,588,1861.0,13,10,16,0,1,0
1443,1180.0,1,2.5,0,0,1,27.0,0.1,90.0,6,1,168,540,348.0,7,5,19,1,1,1
1444,1237.0,1,2.5,0,7,0,13.0,0.8,98.0,4,12,18,1004,2528.0,11,8,16,0,0,0
1445,659.0,0,0.5,1,7,1,5.0,0.3,169.0,8,10,659,730,2190.0,16,10,16,1,1,0
1446,1142.0,1,1.4,1,6,0,6.0,0.7,190.0,8,8,534,855,663.0,12,4,5,0,1,1
1447,1002.0,0,2.7,1,16,1,11.0,0.4,185.0,6,18,285,512,961.0,10,7,19,1,0,1
1448,1392.0,0,2.5,0,0,1,44.0,0.7,113.0,4,2,482,1098,1280.0,8,1,16,1,0,1
1449,602.0,0,0.9,0,9,0,50.0,0.9,141.0,8,18,1571,1717,2189.0,7,5,16,0,1,0
1450,1249.0,1,0.5,0,3,1,55.0,0.8,140.0,3,8,605,1193,531.0,18,10,13,1,1,1
1451,531.0,1,0.5,1,0,1,12.0,0.5,121.0,4,3,158,1657,2331.0,18,12,20,1,0,1
1452,1450.0,0,2.1,0,1,0,31.0,0.6,114.0,5,4,1573,1639,794.0,11,5,9,0,1,1
1453,1342.0,0,2.8,0,1,0,50.0,0.1,173.0,1,8,127,620,2644.0,7,2,11,0,1,1
1454,832.0,1,0.5,0,5,1,22.0,0.6,198.0,1,8,343,1431,1666.0,15,4,20,1,1,1
1455,867.0,1,1.5,0,0,1,57.0,0.1,159.0,4,0,289,724,2157.0,8,6,18,1,0,0
1456,1404.0,0,2.1,0,16,0,44.0,0.9,151.0,1,20,1703,1880,1196.0,10,6,5,0,0,1
1457,840.0,0,0.9,1,6,0,33.0,0.7,150.0,6,7,1482,1591,2072.0,10,8,19,0,1,0
1458,1368.0,0,0.5,0,10,1,42.0,0.2,91.0,1,20,907,925,1590.0,12,0,14,1,0,0
1459,1927.0,0,0.9,1,3,0,11.0,0.4,190.0,8,12,491,1506,2916.0,16,11,18,0,1,1
1460,1714.0,0,0.5,1,7,0,31.0,0.4,120.0,2,10,287,627,3707.0,5,1,19,0,0,1
1461,1201.0,1,0.5,0,1,1,10.0,0.4,198.0,6,5,1151,1723,726.0,11,4,3,1,1,0
1462,1796.0,1,2.3,0,4,0,44.0,0.9,184.0,2,11,1024,1363,3577.0,17,7,4,1,1,0
1463,1147.0,0,0.8,1,11,0,28.0,0.7,158.0,6,13,1085,1134,2627.0,18,3,15,1,0,1
1464,776.0,1,1.7,0,0,1,20.0,1.0,146.0,4,9,991,1803,685.0,15,11,7,1,1,1
1465,510.0,0,2.6,0,0,0,33.0,0.1,110.0,6,10,1052,1897,1693.0,6,2,5,0,1,0
1466,1045.0,1,1.2,1,3,1,32.0,0.1,175.0,6,7,1078,1564,2137.0,11,8,12,1,0,1
1467,1497.0,1,0.9,1,4,1,10.0,0.1,153.0,8,20,98,977,3696.0,9,0,3,1,0,1
